,user,text,gender,clean_text,length
56,iamsrk,ह्या लढाईत आपण सगळे एकत्र आहोत कारण थेंबे थेंबे तळे साचे. सर्वांनी थोडे थोडे प्रयत्न केले तर एक मदतीचा महासागर तयार… https://t.co/QO9TGJzDAn,0,,140
57,iamsrk,"Stay Safe Stay Healthy and don’t forget to pray.

@PMOIndia @narendramodi @OfficeofUT @AUThackeray @MamataOfficial… https://t.co/VpzlZ9NAat",0,Stay Safe Stay Healthy forget pray,139
58,iamsrk,In these times it’s imp to make everyone around u working tirelessly for u.. not related to u.. perhaps even unknow… https://t.co/eM1GrR25zc,0,these times make everyone around working tirelessly related perhaps even unknow,140
59,iamsrk,"InshaAllah #JantaCurfew will help against the spread of virus, though we may have to do this again. The clapping br… https://t.co/v1OZneRAfl",0,InshaAllah #JantaCurfew will help against spread virus though have this again clapping,140
60,iamsrk,"We must all do our bit and support the officials doing so much for us. 
#WarAgainstVirus @mybmc https://t.co/TDLpVhtr1F",0,must support officials doing much #WarAgainstVirus,119
61,iamsrk,"Let’s get together and fight this #WarAgainstVirus. 

 @CMOMaharashtra @AUThackeray https://t.co/kAnBEzMDKU",0,together fight this #WarAgainstVirus,107
62,iamsrk,It’s imp 2 reduce social interaction 2 minimum. Self Quarantine.The idea of #JanataCurfew on Sunday is a means to t… https://t.co/4UdTV9tEm0,0,reduce social interaction minimum Self Quarantine idea #JanataCurfew Sunday means,140
63,iamsrk,2/2. Hope the spread of the virus subsides &amp; the show can go on. BCCI &amp; team owners in consultation with the govt w… https://t.co/QKiocUUZEr,0,Hope spread virus subsides show BCCI team owners consultation with govt,148
64,iamsrk,1/2    Wonderful to meet all the Franchise owners ‘off the field’ so to say. The meeting by @Bcci  and @ipl was to… https://t.co/XakwkIhYyD,0,Wonderful meet Franchise owners field meeting,139
65,iamsrk,"And to everybody here’s looking at all the colours of light. May your happiness be in all shades, vibrancy &amp; madnes… https://t.co/ChhWfmMAvH",0,everybody here looking colours light your happiness shades vibrancy madnes,144
66,iamsrk,https://t.co/6YLt2FZLIE  They say don’t let success go to ur head or failure go to ur heart. When I see this my hea… https://t.co/P3edONS9bR,0,,140
67,iamsrk,A small film with a big heart...and some heart breaks. Hope it finds love from from those who see it. All the best… https://t.co/E9J53pQcEZ,0,small film with heart some heart breaks Hope finds love from from those best,139
68,iamsrk,"Being a father (3x) has been, my greatest source of pride, humility, inspiration &amp; even achievement. It has taught… https://t.co/Dc0gk7zg8w",0,Being father been greatest source pride humility inspiration even achievement taught,143
69,iamsrk,Congratulations Sanchayita. Wishing you and Shuvra only happiness as you begin your journey of togetherness. Sendin… https://t.co/ICtm8EDAE5,0,Congratulations Sanchayita Wishing Shuvra only happiness begin your journey togetherness Sendin,140
70,iamsrk,May her soul rest in peace. Kishori ‘Amma’ will be sorely missed. Especially how she used to reprimand me for smoki… https://t.co/mBCDUurZKP,0,soul rest peace Kishori Amma will sorely missed Especially used reprimand smoki,140
71,iamsrk,Koi role extra nahi hota. Artist extraordinary hona chahiye. Fir banti hai picture Kaamyaab! #KaamyaabTrailer starr… https://t.co/axCZsqILw0,0,role extra nahi hota Artist extraordinary hona chahiye banti picture Kaamyaab #KaamyaabTrailer starr,140
72,iamsrk,A journey of a small time actor.... an 'Extra' who is in search of an 'extraordinary' life! #Kaamyaab trailer tomor… https://t.co/jhtxJTWjEg,0,journey small time actor Extra search extraordinary life #Kaamyaab trailer tomor,140
73,iamsrk,That’s such a thoughtful and important cause. Thank you and my prayers for all of you. https://t.co/37CzCdmqV0,0,That such thoughtful important cause Thank prayers,110
74,iamsrk,"36 years...ab toh Valentine’s bhi humse pooch kar aata hai. Wishing you all, love beyond restrictions.... https://t.co/CkP9VFieGI",0,years Valentine humse pooch aata Wishing love beyond restrictions,129
75,iamsrk,Thank u @karanjohar &amp; @itsKajolD for making arguably the finest film of our careers. The only film I needed to see… https://t.co/a4fjkitJIO,0,Thank making arguably finest film careers only film needed,143
76,iamsrk,The Future of Mobility is electrifying and promising with what Hyundai has to offer! Thank you @HyundaiIndia for ha… https://t.co/m3JiMFXPEa,0,Future Mobility electrifying promising with what Hyundai offer Thank,140
77,iamsrk,"You train...u fight...u succeed. Then do it all over again.  I think with this medal, my kids have more awards than… https://t.co/KAGNUuqGKs",0,train fight succeed Then over again think with this medal kids have more awards than,140
78,iamsrk,"So wonderful, so hard working so absolutely entertaining. My all time favourite. https://t.co/bC3IxRinVr",0,wonderful hard working absolutely entertaining time favourite,104
79,iamsrk,Mere pyaar dena humare bete ko. https://t.co/uWSp2QWWE4,0,Mere pyaar dena humare bete,55
80,iamsrk,"Extremely poignant story of a character artist...his struggles with himself, films and life....bitterly sweet and v… https://t.co/SP6UEkRhte",0,Extremely poignant story character artist struggles with himself films life bitterly sweet,140
81,iamsrk,Nothing beautiful happens without struggle. Let’s remember the struggle that gave us this beautiful day and celebra… https://t.co/WDC5bPviYN,0,Nothing beautiful happens without struggle remember struggle that gave this beautiful celebra,140
82,iamsrk,https://t.co/0NlIOlbys8 https://t.co/tRAFre9msb,0,,47
83,iamsrk,3 yrs of Raees. One of the most fun I had making a film. Thks to cast &amp; crew &amp; my producers. Maybe need to take Rae… https://t.co/eQLDlIMlKG,0,Raees most making film Thks cast crew producers Maybe need take,148
84,iamsrk,Missing being with u all. You in my city...will come and meet you soon. How do the kids say it...Major FOMO happeni… https://t.co/O9wxbynMb0,0,Missing being with city will come meet soon kids Major FOMO happeni,140
85,iamsrk,"Need to go now. Nice having a chat with u all. Sum who didn’t get a reply, next time Insha Allah. Sum sounded angry… https://t.co/sgQZWR42qI",0,Need Nice having chat with didn reply next time Insha Allah sounded angry,140
86,iamsrk,My thoughts exactly... https://t.co/XLjMeBCvSw,0,thoughts exactly,46
87,iamsrk,Don’t let any negativity uninspire you in your journey. U r beautiful because of who u are... https://t.co/w6R16tlkFm,0,negativity uninspire your journey beautiful because,117
88,iamsrk,30 saal ki mehnat mein padega. https://t.co/Y3qfb7IMdk,0,saal mehnat mein padega,54
89,iamsrk,Sardi https://t.co/n8es8mo06i,0,Sardi,29
90,iamsrk,I like cheese... https://t.co/U3XVh5hbkc,0,like cheese,40
91,iamsrk,Please do https://t.co/5sX53YJIKr,0,Please,33
92,iamsrk,Damn multiple choice questions!? Was always awful with them. https://t.co/PGFGEdXjqS,0,Damn multiple choice questions always awful with them,84
93,iamsrk,Bas aap Dua mein yaad rakhna. https://t.co/YRYfCjR67K,0,mein yaad rakhna,53
94,iamsrk,The ‘right thing’ is a personal feeling. Not based on anybody else’s expectations or demand. Its for your own self.… https://t.co/R6VevNAU1F,0,right thing personal feeling based anybody else expectations demand your self,140
95,iamsrk,Wear a helmet!!! https://t.co/9pFOWjUDaW,0,Wear helmet,40
96,iamsrk,Please direct this question to my chemistry teacher..@thesushmitasen https://t.co/V9ClwzU6Oh,0,Please direct this question chemistry teacher,92
97,iamsrk,I have reserved it for the best movies of my life... https://t.co/y4NYJiaJPQ,0,have reserved best movies life,76
98,iamsrk,As soon as KKR makes you the Head Coach my friend. https://t.co/1SSCwWLS8E,0,soon makes Head Coach friend,74
99,iamsrk,Whenever you are sad hungry or angry...cry just a little bit while playing your favourite video game. https://t.co/YoG90FVN6E,0,Whenever hungry angry just little while playing your favourite video game,125
100,iamsrk,If I was qualified I would have suggested a medicine...it sounds like symptoms for something for sure! https://t.co/q7WLMhNglN,0,qualified would have suggested medicine sounds like symptoms something sure,126
101,iamsrk,There are places in your heart and soul which define what you become...I think. https://t.co/sjMz9cvP0h,0,There places your heart soul which define what become think,103
102,iamsrk,I would do the very same things I do around the house. Being Famous is not a job it’s a byproduct of the work you d… https://t.co/dET0S9eHyR,0,would very same things around house Being Famous byproduct work,140
103,iamsrk,Glad you asked this. I try my best but not always succeed. Our voice box is an amazing tool...u have to learn how t… https://t.co/mnuJAqxmxg,0,Glad asked this best always succeed voice amazing tool have learn,140
104,iamsrk,Awesome https://t.co/Sxv6MwxfnO,0,Awesome,31
105,iamsrk,Thank you for the colours https://t.co/03bNUdSWAD,0,Thank colours,49
106,iamsrk,Main hi announce karunga aur kaun karega mere bahi! https://t.co/GU0B3qif8O,0,Main announce karunga kaun karega mere bahi,75
107,iamsrk,Chalo ek #AskSrk ho jaaye. Like only 20 Questions...then I have to go and face myself...and maybe shave too.,0,Chalo #AskSrk jaaye Like only Questions then have face myself maybe shave,108
108,iamsrk,"Just a thought...
Life: 
There are sparks of love and beauty and there is darkness...that is Life. It’s our busines… https://t.co/KUHps5MxMR",0,Just thought Life There sparks love beauty there darkness that Life busines,140
109,iamsrk,Can’t tell you how many of my life’s issues this one simple calculation has solved wow! Sending it to #byju to incl… https://t.co/STRHdIMcXw,0,tell many life issues this simple calculation solved Sending #byju incl,140
110,iamsrk,Missing your uninhibited laughter and candid conversation. https://t.co/zhKyHnOQfN,0,Missing your uninhibited laughter candid conversation,82
111,iamsrk,Day at the Races...My little ‘Gold Medal’ with his Silver and Bronze wins at the races today!! https://t.co/1k9NqjB65J,0,Races little Gold Medal with Silver Bronze wins races today,118
112,iamsrk,Fun and learning evening with the Zordaar #Zoyaakhtar &amp; the Zabardast @jeffbezos Thanx everyone at @PrimeVideoIN fo… https://t.co/SOAkfom1TO,0,learning evening with Zordaar #Zoyaakhtar Zabardast Thanx everyone,144
113,iamsrk,Not one for telling anyone how they should be...or do what should be done...or what this year &amp; future made to be.… https://t.co/UwEcxSdRml,0,telling anyone they should what should done what this year future made,143
114,iamsrk,"Thank you for all the hard work to keep our city clean, Mamas and Papas. Love the film... https://t.co/80uJk4HWcW",0,Thank hard work keep city clean Mamas Papas Love film,113
115,iamsrk,Was tied up with helping ‘Santa’ arrange gifts for the kids.  So didn’t get time to wish you all a Merry Christmas.… https://t.co/heSvkOUSnJ,0,tied with helping Santa arrange gifts kids didn time wish Merry Christmas,140
116,iamsrk,"Wishing 20,000 bigbasketeers all the very best on Retail Employees’ Day. Aim High. Do Well in Life. @bigbasket_com https://t.co/TK9ETgJ1BB",0,Wishing bigbasketeers very best Retail Employees High Well Life,138
117,iamsrk,If we keep trying we shall overcome... https://t.co/gYqRxnelUP,0,keep trying shall overcome,62
118,iamsrk,I am so glad for your success. Will meet you soon. Have a good life and keep feeling as an actor....&amp; Thks everyone… https://t.co/yBYl0jEP7t,0,glad your success Will meet soon Have good life keep feeling actor Thks everyone,144
119,iamsrk,“Your feelings are your Super powers”...just wanted to sound ‘deep’...the real reason for the tweet is to try out t… https://t.co/91PGvBfGgu,0,Your feelings your Super powers just wanted sound deep real reason tweet,140
120,iamsrk,Finally the California sun is out....it’s time for the Pool...maybe should dress right for it now at my @airbnb vil… https://t.co/skTMnuqVat,0,Finally California time Pool maybe should dress right,140
121,iamsrk,"#BobBiswas is coming to 'kill it!' 
Happy to associate with Bound Script Production to bring #BobBiswas, played by… https://t.co/4H4uHCkVnh",0,#BobBiswas coming kill Happy associate with Bound Script Production bring #BobBiswas played,139
122,iamsrk,Thank You! What an amazing journey it has been with #TEDTalksIndiaNayiBaat. I've learned and grown so much from the… https://t.co/r645Anwgmj,0,Thank What amazing journey been with #TEDTalksIndiaNayiBaat learned grown much from,140
123,iamsrk,There is no issue that one cannot overcome. All problems have a solution! This Sat-Sun at 9:30pm only on @StarPlus… https://t.co/FwmPSgSkI8,0,There issue that cannot overcome problems have solution This only,139
124,iamsrk,Congratulations and my love to Anupama as she starts on this new journey of life. May it be filled with love light… https://t.co/mEdy0MEV7Q,0,Congratulations love Anupama starts this journey life filled with love light,139
125,iamsrk,"Investing in self is not necessarily being selfish? Hear this!
#TEDTalksIndiaNayiBaat, This Sat-Sun at 9:30pm only… https://t.co/c5C9EfMcyb",0,Investing self necessarily being selfish Hear this #TEDTalksIndiaNayiBaat This only,139
126,iamsrk,This one was special to shoot and meet the ladies. Try and catch if you can.... https://t.co/m5sOJi9qCY,0,This special shoot meet ladies catch,103
127,iamsrk,"How does it feel to be completely choked…. With plastic?
Can’t Imagine!
#TEDTalksIndiaNayiBaat, at 9:30pm only on… https://t.co/DeUAcyEmH3",0,does feel completely choked With plastic Imagine #TEDTalksIndiaNayiBaat only,138
128,iamsrk,Have decided to live by ‘New Rules’ and who better to learn them from but @DUALIPA herself!! What a charming and be… https://t.co/Shv3z4DldP,0,Have decided live Rules better learn them from herself What charming,140
129,iamsrk,"The Earth is screaming for help. But are we listening?
#TEDTalksIndiaNayiBaat, This Sat-Sun at 9:30pm only on… https://t.co/GJMNmdmjtv",0,Earth screaming help listening #TEDTalksIndiaNayiBaat This only,134
130,iamsrk,"What new ideas are changing the world around you? Have you noticed any?
#TEDTalksIndiaNayiBaat,
Sat-Sun 9:30pm on… https://t.co/1xx3lFfVNk",0,What ideas changing world around Have noticed #TEDTalksIndiaNayiBaat,138
131,iamsrk,Here’s looking forward to another 100 and more films from my friend @ajaydevgn . All the best for this milestone...… https://t.co/qnLUap9kbW,0,Here looking forward another more films from friend best this milestone,140
132,iamsrk,"Don't miss #TEDTalksIndiaNayiBaat, Tonight at 9:30pm on @StarPlus , @hotstartweets, @TEDTalks, @NatGeoIndia and… https://t.co/f7UvjVcbmK",0,miss #TEDTalksIndiaNayiBaat Tonight,136
133,iamsrk,Everything is good! But Baat Baal tak pahunch jai toh mein personally leta hoon....Bala ki Biwi kahin ki!!! Love yo… https://t.co/ntjEDAltvS,0,Everything good Baat Baal pahunch mein personally leta hoon Bala Biwi kahin Love,140
134,iamsrk,Yaar tum hi poori kahaani ho! All the best for the endeavour and hard work. https://t.co/OzKbq6QDnT,0,Yaar poori kahaani best endeavour hard work,99
135,iamsrk,@duttsanjay @arjunk26 @kritisanon #SunitaGowariker @RohitShelatkar @Shibasishsarkar @agppl @visionworldfilm… https://t.co/tPmsa2n7Zg,0,#SunitaGowariker,132
136,iamsrk,My friend @AshGowariker who made one of the best films of my career Swades is out with another offering. #Panipat -… https://t.co/pxUCP1U1gZ,0,friend made best films career Swades with another offering #Panipat,140
137,iamsrk,And a very heartfelt Thank u to everyone who is reading this. Every year I feel that this is the most memorable bir… https://t.co/W3LXpOTIYJ,0,very heartfelt Thank everyone reading this Every year feel that this most memorable,140
138,iamsrk,Over years I made a good house...Gauri made a good Home but I really believe we are the best at making some really… https://t.co/1byDlz8VSB,0,Over years made good house Gauri made good Home really believe best making some really,139
139,iamsrk,Thanks and keep everyone dancing to ur tunes... https://t.co/PHGt9MX6Qy,0,Thanks keep everyone dancing tunes,71
140,iamsrk,Thanks and keep smiling!! https://t.co/dx2Vf7cTl1,0,Thanks keep smiling,49
141,iamsrk,Keep entertaining everyone... thanks and love https://t.co/WgaRxpPcZu,0,Keep entertaining everyone thanks love,69
142,iamsrk,Thank u my man!! https://t.co/8QNRYIm3wR,0,Thank,40
143,iamsrk,Thanks my boy!! Good luck with the cricket https://t.co/LnYnjEUGwM,0,Thanks Good luck with cricket,66
144,iamsrk,Thank u my friend!! https://t.co/azjEGWhq7X,0,Thank friend,43
145,iamsrk,Thanks and best wishes https://t.co/f5FGWH8QWc,0,Thanks best wishes,46
146,iamsrk,Thank u for your kind words and wishes. My regards and love to u and your family... https://t.co/pnyqwUcNY7,0,Thank your kind words wishes regards love your family,107
